CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp
148.401129917183,429.92692971450697,110.427153391531,98.8747660590161,-72.1651204304944,-37.7586899903836,-215.471022113867,-232.61332370131302,3427,1,-952,15237,4204,-346,1537,182,678074,500,0.062178000000000004
-334.688047722011,15.6533171512419,85.94364317948929,137.612270720332,175.276555805351,160.82713560829902,-236.09401064401,-397.810505699366,3427,0,-952,15237,4204,-346,1537,182,678075,500,0.06219500000000001
-1361.27305433614,-539.528236175654,-120.093062107684,-23.882372755208102,206.95964343557702,233.70220795134102,-148.131856045104,-823.278145144228,3427,0,-965,15659,3766,-444,2624,-358,678076,500,0.062206000000000004
-2859.93302612225,-1490.22285588551,-518.3263763636351,-170.440660782391,182.589167159575,269.883194517461,-85.1122566807317,-1521.64927869267,3427,0,-965,15659,3766,-444,2624,-358,678077,500,0.062219000000000003
-3793.2053402471397,-2373.3371116746,-857.9039886676469,-103.494110314496,109.822294135025,312.557995206444,7.92983871733304,-2054.2276664685896,3427,0,-965,15659,3766,-444,2624,-358,678078,500,0.062231
-3740.8029447867893,-2532.81399841572,-942.783295592642,-194.39142856193902,-158.801950767927,46.62627159629479,-173.470497262664,-2198.47614612128,3427,0,-965,15659,3766,-444,2624,-358,678079,500,0.062244
-2252.94480902504,-1878.3092885171102,-669.8107431641549,-66.5155754630105,-143.828982174949,-167.292804690427,-201.549297528574,-1287.46596957534,3427,0,-965,15659,3766,-444,2624,-358,678080,500,0.06225700000000001
-95.9059730168956,-405.107325013378,32.0588852161309,18.028652130859,-195.618351452926,-296.052992567536,-180.57597981253602,-245.676101244055,3427,0,-965,15659,3766,-444,2624,-358,678081,500,0.062272
1659.55755440841,959.282531643519,482.68833849183295,-227.41361961214,-388.859027652943,-383.44377986702597,-48.557905599067496,869.5696420195751,3427,0,-965,15659,3766,-444,2624,-358,678082,500,0.062287
1778.1963487039002,1131.9883896386,222.11161479353902,-269.04518088678,-201.05395996049597,-80.1796615518397,-29.4861282993224,952.26434021804,3427,0,-965,15659,3766,-444,2624,-358,678083,500,0.062304000000000005
1457.04173140475,1047.1003233225802,367.247457010322,169.833153612388,237.819019864604,295.81895659828996,-106.05100205680401,610.553087390726,3427,0,-965,15659,3766,-444,2624,-358,678084,500,0.062319000000000006
249.44380803013303,689.9510178558991,670.549611432711,521.736994441395,464.50287446499,437.555173687753,-16.6937040941557,99.17951293278021,3427,0,-965,15659,3766,-444,2624,-358,678085,500,0.062336
-1279.9636185259199,-114.919894719496,687.813931354205,860.2821364533161,788.706091679516,563.591799699003,78.50459443795259,-547.917726708809,3427,0,-1169,15382,3921,-1571,2253,-549,678086,500,0.062353000000000006
-1429.7832007071697,-208.15033825580002,526.9550892681581,712.5988899747321,646.737753498426,416.739657349885,31.399021702411105,-951.3947651495689,3427,0,-1169,15382,3921,-1571,2253,-549,678087,500,0.06237
-697.216565565817,126.108783694217,391.934261589544,387.85759921543604,334.598812067794,50.0996091060806,-131.387851418171,-878.760191494948,3427,0,-1169,15382,3921,-1571,2253,-549,678088,500,0.09341200000000001
1008.0505827291901,612.206954588415,61.82241077453361,-132.586597617657,-298.610353149328,-698.5311705487551,-318.967865499901,-45.788540271692895,3427,0,-1169,15382,3921,-1571,2253,-549,678089,500,0.09343
2211.00990617965,1117.05445554282,57.8043081758078,-267.909044237167,-940.794084774796,-1300.64878874505,-296.499927075231,877.1512772291901,3427,0,-1169,15382,3921,-1571,2253,-549,678090,500,0.09344300000000001
1630.98551087859,849.3753036586571,-11.7531392729143,-444.26218727440596,-952.83625826487,-1014.7370370131698,-178.90128928312302,753.0475482445911,3427,0,-1169,15382,3921,-1571,2253,-549,678091,500,0.09345600000000001
1052.1778946400698,490.599663149682,-188.759848849266,-596.53321575158,-643.710621452541,-409.388350456138,-24.0080791973742,462.52094028925103,3427,0,-1169,15382,3921,-1571,2253,-549,678092,500,0.09346900000000001
949.605291793734,456.271404992789,-118.09339316969299,-459.686632415716,-468.600800229266,-160.38803550147,-61.847492214699706,388.26593609585,3427,0,-1169,15382,3921,-1571,2253,-549,678093,500,0.09348400000000001
907.901119729795,555.515933228657,148.45698852266702,-8.51961407563067,45.1956380806805,203.76490663189898,-67.4120659279288,369.57902841432997,3427,0,-1169,15382,3921,-1571,2253,-549,678094,500,0.09349800000000001
769.294988098874,527.293541772175,236.773566237534,177.64586472898398,280.287622631935,287.100910744397,-152.4042078809,218.942725149798,3427,0,-1169,15382,3921,-1571,2253,-549,678095,500,0.093513
676.1144010805,477.540481787291,298.140569656622,298.8735566166,393.183269867674,301.810218923143,-182.666704645788,135.766206629807,3427,0,-1300,15063,4358,-1165,1726,-2,678096,500,0.093528
436.00271611689794,218.709529575775,178.861459493171,214.85766564781102,252.24211572986698,132.480937573593,-128.075688545068,15.8606969560497,3427,0,-1300,15063,4358,-1165,1726,-2,678097,500,0.093545
-456.00639946319296,-570.53951941838,-241.03400002070703,-150.341422191937,-171.16032176491,-191.75089894479598,-50.3114601608249,-302.291078101727,3427,0,-1300,15063,4358,-1165,1726,-2,678098,500,0.093562
-2065.2743941138897,-1838.83335052873,-654.682675989694,-258.562514532765,-210.651336250652,-191.93996026168998,20.5211582697812,-757.5699416960119,3427,0,-1300,15063,4358,-1165,1726,-2,678099,500,0.09358000000000001
-2090.2084631391604,-1784.4404518159602,-512.6046564196,-77.23559587553609,-50.8916737269319,-74.85706948617009,131.212023725384,-669.516904429998,3427,0,-1300,15063,4358,-1165,1726,-2,678100,500,0.093598
-1042.4969216854402,-1365.95191074722,-613.76111783064,-218.15632797437098,-167.39903849881398,-184.813758043456,11.9538090450806,-436.45648866461096,3427,0,-1300,15063,4358,-1165,1726,-2,678101,500,0.093616
523.826139799523,-426.94401081104303,-569.537065568496,-441.777141707396,-387.782017935417,-315.252494276734,-172.396599600266,111.70944178954201,3427,0,-1300,15063,4358,-1165,1726,-2,678102,500,0.094028
1277.55915113012,462.592113833525,-120.394449548214,-263.10208176155,-296.342586960382,-153.876052852022,-258.044720042846,373.78288486553396,3427,0,-1300,15063,4358,-1165,1726,-2,678103,500,0.09405000000000001
1191.05766583866,1019.027924038,269.481776222936,-1.18578271771548,-61.9401990335318,105.85955885343701,-242.244783950504,276.807768385508,3427,0,-1300,15063,4358,-1165,1726,-2,678104,500,0.12477800000000001
1344.08877572342,1500.9003358563598,652.491231054068,330.003276308533,225.187234539451,317.62890202354197,-133.22050072898898,320.15727966628,3427,0,-1300,15063,4358,-1165,1726,-2,678105,500,0.12484300000000001
638.546835942514,295.277621361776,-120.06605925539,110.48310394369801,232.458770736674,275.323436808074,-84.18349770235359,187.059798018425,3427,0,-1206,14831,4505,-298,2365,618,678106,500,0.124892
168.364680914936,-486.87135090318003,-700.1217633897901,-153.999894761859,214.78672450079497,112.298427315662,-52.6492442764575,104.31064345093901,3427,0,-1206,14831,4505,-298,2365,618,678107,500,0.12494400000000001
-21.6785536910174,-669.9423390076261,-1034.40725922002,-589.079633249406,-155.45299199794,-325.950372012332,-91.0689591331175,-15.1716050585965,3427,0,-1206,14831,4505,-298,2365,618,678108,500,0.12501
107.657352028909,-165.015952743008,-875.554505079868,-826.910029456951,-555.8442407447441,-862.0632224224969,-313.842130495876,-199.742185659241,3427,0,-1206,14831,4505,-298,2365,618,678109,500,0.125086
452.01059891347506,477.704685504315,79.3271356443875,74.1139973487589,-412.60318334764503,-984.011394435307,-349.977975157904,-156.419639438391,3427,0,-1206,14831,4505,-298,2365,618,678110,500,0.125145
106.360956637101,2.36580541671719,426.033501582569,660.790670802788,34.9391460169863,-312.38230972155,-245.530606041022,-175.244230304961,3427,0,-1206,14831,4505,-298,2365,618,678111,500,0.125206
30.353810541942895,-55.6262589662801,513.000751167187,826.7166522847259,295.035705163464,245.534738122369,-123.49674548959601,-89.4835084816441,3427,0,-1206,14831,4505,-298,2365,618,678112,500,0.12526900000000002
151.062654620706,216.03807223809397,609.793052084511,1012.40056370141,106.674315973505,255.87700662785198,-127.20026238623501,-42.5525995778153,3427,0,-1206,14831,4505,-298,2365,618,678113,500,0.125335
466.026198364329,866.893748824019,651.69040530955,482.216139945231,516.90873354167,650.659894342185,-93.09018149715851,17.7063616699306,3427,0,-1206,14831,4505,-298,2365,618,678114,500,0.12540500000000002
789.956951043976,1203.51378966216,527.0833560593891,-156.640920063917,627.851037458808,837.7630348240491,-133.933380200644,151.74309585662598,3427,0,-1206,14831,4505,-298,2365,618,678115,500,0.125476
397.295439312846,591.823996782652,293.705862403731,-14.379294080077699,279.266246721731,477.92383590445394,-150.411371027178,37.65097227972,3427,0,-1069,14871,4634,184,1880,704,678116,500,0.125551
1.5718590281030602,179.542692696676,232.168090984575,184.73738821127301,312.647151985002,259.69648273778097,-128.915328058181,-102.842761750333,3427,0,-1069,14871,4634,184,1880,704,678117,500,0.12562500000000001
67.9132325109676,35.7456057231175,196.233341111336,211.429674823361,41.5125751101295,-45.25303891603829,33.429305351572104,106.23319792852301,3427,0,-1069,14871,4634,184,1880,704,678118,500,0.125703
151.310915196227,157.085593325901,138.877221376868,133.43697871730498,-252.07515246185397,-382.167494974332,-34.816348405031,33.4513813295634,3427,0,-1069,14871,4634,184,1880,704,678119,500,0.125783
551.660015442583,795.639703526977,476.749179390841,386.33677158042,-130.57575876472401,-357.110968491994,75.6721875643707,98.71412554080601,3427,0,-1069,14871,4634,184,1880,704,678120,500,0.171406
651.845338517567,864.721799385035,487.415606920607,286.26454899268,-88.1007153287646,-239.934929436189,198.69044117548,202.907858462888,3427,0,-1069,14871,4634,184,1880,704,678121,500,0.17144500000000001
526.167332574463,560.252430719323,248.499395630788,34.3938531091844,-110.746144625678,-110.30030327593,88.62178624566879,262.06764153297996,3427,0,-1069,14871,4634,184,1880,704,678122,500,0.17147400000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0
